UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
182865,40,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
182865,41,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
182980, 0,"R",56,"R",27,"R",20,"R",8,"R",0,"R",0,"R",1
182980,10,"R",56,"R",27,"R",20,"R",8,"R",0,"R",0,"R",1
182980,40,"R",56,"R",27,"R",20,"R",8,"R",0,"R",0,"R",1
182980,41,"R",54,"R",27,"R",19,"R",7,"R",0,"R",0,"R",1
182980,42,"R",2,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0
183026, 0,"R",153,"R",30,"R",42,"R",36,"R",6,"R",0,"R",39
183026,10,"R",114,"R",30,"R",42,"R",36,"R",6,"R",0,"R",0
183026,40,"R",114,"R",30,"R",42,"R",36,"R",6,"R",0,"R",0
183026,41,"R",79,"R",30,"R",39,"R",10,"R",0,"R",0,"R",0
183026,42,"R",35,"R",0,"R",3,"R",26,"R",6,"R",0,"R",0
183026,50,"R",39,"R",0,"R",0,"R",0,"R",0,"R",0,"R",39
183044, 0,"R",610,"R",226,"R",237,"R",147,"R",0,"R",0,"R",0
183044,10,"R",610,"R",226,"R",237,"R",147,"R",0,"R",0,"R",0
183044,20,"R",449,"R",224,"R",225,"R",0,"R",0,"R",0,"R",0
183044,30,"R",112,"R",0,"R",2,"R",110,"R",0,"R",0,"R",0
183044,40,"R",49,"R",2,"R",10,"R",37,"R",0,"R",0,"R",0
183044,41,"R",49,"R",2,"R",10,"R",37,"R",0,"R",0,"R",0
183062, 0,"R",217,"R",88,"R",63,"R",51,"R",6,"R",0,"R",9
183062,10,"R",217,"R",88,"R",63,"R",51,"R",6,"R",0,"R",9
183062,20,"R",147,"R",88,"R",56,"R",3,"R",0,"R",0,"R",0
183062,30,"R",52,"R",0,"R",6,"R",46,"R",0,"R",0,"R",0
183062,40,"R",18,"R",0,"R",1,"R",2,"R",6,"R",0,"R",9
183062,41,"R",18,"R",0,"R",1,"R",2,"R",6,"R",0,"R",9
183071, 0,"R",28,"R",6,"R",16,"R",6,"R",0,"R",0,"R",0
183071,10,"R",28,"R",6,"R",16,"R",6,"R",0,"R",0,"R",0
183071,20,"R",22,"R",6,"R",16,"R",0,"R",0,"R",0,"R",0
183071,30,"R",6,"R",0,"R",0,"R",6,"R",0,"R",0,"R",0
183080, 0,"R",192,"R",79,"R",47,"R",44,"R",1,"R",0,"R",21
183080,10,"R",192,"R",79,"R",47,"R",44,"R",1,"R",0,"R",21
183080,20,"R",123,"R",79,"R",43,"R",1,"R",0,"R",0,"R",0
183080,30,"R",43,"R",0,"R",3,"R",39,"R",1,"R",0,"R",0
183080,40,"R",26,"R",0,"R",1,"R",4,"R",0,"R",0,"R",21
183080,42,"R",26,"R",0,"R",1,"R",4,"R",0,"R",0,"R",21
183099, 0,"R",107,"R",95,"R",9,"R",2,"R",1,"R",0,"R",0
183099,10,"R",107,"R",95,"R",9,"R",2,"R",1,"R",0,"R",0
183099,40,"R",107,"R",95,"R",9,"R",2,"R",1,"R",0,"R",0
183099,42,"R",107,"R",95,"R",9,"R",2,"R",1,"R",0,"R",0
183105, 0,"R",26,"R",17,"R",4,"R",4,"R",1,"R",0,"R",0
183105,10,"R",26,"R",17,"R",4,"R",4,"R",1,"R",0,"R",0
183105,40,"R",26,"R",17,"R",4,"R",4,"R",1,"R",0,"R",0
183105,42,"R",26,"R",17,"R",4,"R",4,"R",1,"R",0,"R",0
183114, 0,"R",29,"R",21,"R",8,"R",0,"R",0,"R",0,"R",0
183114,10,"R",29,"R",21,"R",8,"R",0,"R",0,"R",0,"R",0
183114,40,"R",29,"R",21,"R",8,"R",0,"R",0,"R",0,"R",0
183114,42,"R",29,"R",21,"R",8,"R",0,"R",0,"R",0,"R",0
183123, 0,"R",34,"R",26,"R",4,"R",4,"R",0,"R",0,"R",0
183123,10,"R",34,"R",26,"R",4,"R",4,"R",0,"R",0,"R",0
183123,40,"R",34,"R",26,"R",4,"R",4,"R",0,"R",0,"R",0
183123,42,"R",34,"R",26,"R",4,"R",4,"R",0,"R",0,"R",0
183132, 0,"R",54,"R",34,"R",16,"R",3,"R",1,"R",0,"R",0
183132,10,"R",54,"R",34,"R",16,"R",3,"R",1,"R",0,"R",0
183132,40,"R",54,"R",34,"R",16,"R",3,"R",1,"R",0,"R",0
183132,42,"R",54,"R",34,"R",16,"R",3,"R",1,"R",0,"R",0
183141, 0,"R",35,"R",26,"R",5,"R",4,"R",0,"R",0,"R",0
183141,10,"R",35,"R",26,"R",5,"R",4,"R",0,"R",0,"R",0
183141,40,"R",35,"R",26,"R",5,"R",4,"R",0,"R",0,"R",0
183141,42,"R",35,"R",26,"R",5,"R",4,"R",0,"R",0,"R",0
183150, 0,"R",41,"R",30,"R",7,"R",1,"R",3,"R",0,"R",0
183150,10,"R",41,"R",30,"R",7,"R",1,"R",3,"R",0,"R",0
183150,40,"R",41,"R",30,"R",7,"R",1,"R",3,"R",0,"R",0
183150,42,"R",41,"R",30,"R",7,"R",1,"R",3,"R",0,"R",0
183211, 0,"R",66,"R",13,"R",18,"R",16,"R",19,"R",0,"R",0
183211,10,"R",66,"R",13,"R",18,"R",16,"R",19,"R",0,"R",0
183211,20,"R",18,"R",13,"R",5,"R",0,"R",0,"R",0,"R",0
183211,30,"R",12,"R",0,"R",10,"R",2,"R",0,"R",0,"R",0
183211,40,"R",36,"R",0,"R",3,"R",14,"R",19,"R",0,"R",0
183211,42,"R",36,"R",0,"R",3,"R",14,"R",19,"R",0,"R",0
183239, 0,"R",149,"R",49,"R",49,"R",36,"R",4,"R",2,"R",9
183239,10,"R",149,"R",49,"R",49,"R",36,"R",4,"R",2,"R",9
183239,20,"R",90,"R",48,"R",41,"R",1,"R",0,"R",0,"R",0
183239,30,"R",42,"R",1,"R",8,"R",30,"R",3,"R",0,"R",0
183239,40,"R",17,"R",0,"R",0,"R",5,"R",1,"R",2,"R",9
183239,42,"R",17,"R",0,"R",0,"R",5,"R",1,"R",2,"R",9
183248, 0,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
183248,10,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
183248,40,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
183248,41,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
183257, 0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
183257,10,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
183257,40,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
183257,41,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
183275, 0,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
183275,10,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
183275,40,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
183275,42,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
183488, 0,"R",17,"R",5,"R",3,"R",0,"R",8,"R",0,"R",1
183488,10,"R",17,"R",5,"R",3,"R",0,"R",8,"R",0,"R",1
183488,40,"R",17,"R",5,"R",3,"R",0,"R",8,"R",0,"R",1
183488,41,"R",17,"R",5,"R",3,"R",0,"R",8,"R",0,"R",1
183655, 0,"R",89,"R",14,"R",27,"R",37,"R",0,"R",0,"R",11
183655,10,"R",89,"R",14,"R",27,"R",37,"R",0,"R",0,"R",11
183655,20,"R",68,"R",14,"R",27,"R",27,"R",0,"R",0,"R",0
183655,30,"R",10,"R",0,"R",0,"R",10,"R",0,"R",0,"R",0
183655,40,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
183655,42,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
183743, 0,"R",374,"R",87,"R",98,"R",71,"R",18,"R",94,"R",6
183743,10,"R",374,"R",87,"R",98,"R",71,"R",18,"R",94,"R",6
183743,20,"R",228,"R",86,"R",96,"R",43,"R",3,"R",0,"R",0
183743,30,"R",46,"R",1,"R",2,"R",28,"R",15,"R",0,"R",0
183743,40,"R",100,"R",0,"R",0,"R",0,"R",0,"R",94,"R",6
183743,41,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
183743,43,"R",94,"R",0,"R",0,"R",0,"R",0,"R",94,"R",0
183789, 0,"R",121,"R",0,"R",0,"R",0,"R",0,"R",0,"R",121
183789,10,"R",121,"R",0,"R",0,"R",0,"R",0,"R",0,"R",121
183789,40,"R",121,"R",0,"R",0,"R",0,"R",0,"R",0,"R",121
183789,42,"R",117,"R",0,"R",0,"R",0,"R",0,"R",0,"R",117
183789,43,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
183804, 0,"R",17,"R",13,"R",0,"R",1,"R",1,"R",1,"R",1
183804,10,"R",17,"R",13,"R",0,"R",1,"R",1,"R",1,"R",1
183804,40,"R",17,"R",13,"R",0,"R",1,"R",1,"R",1,"R",1
183804,41,"R",17,"R",13,"R",0,"R",1,"R",1,"R",1,"R",1
183822, 0,"R",69,"R",30,"R",21,"R",18,"R",0,"R",0,"R",0
183822,10,"R",69,"R",30,"R",21,"R",18,"R",0,"R",0,"R",0
183822,20,"R",47,"R",30,"R",17,"R",0,"R",0,"R",0,"R",0
183822,30,"R",19,"R",0,"R",3,"R",16,"R",0,"R",0,"R",0
183822,40,"R",3,"R",0,"R",1,"R",2,"R",0,"R",0,"R",0
183822,41,"R",2,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0
183822,42,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
183859, 0,"R",281,"R",89,"R",50,"R",58,"R",40,"R",0,"R",44
183859,10,"R",237,"R",89,"R",50,"R",58,"R",40,"R",0,"R",0
183859,20,"R",204,"R",89,"R",50,"R",54,"R",11,"R",0,"R",0
183859,30,"R",33,"R",0,"R",0,"R",4,"R",29,"R",0,"R",0
183859,50,"R",44,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44
183877, 0,"R",64,"R",3,"R",4,"R",10,"R",11,"R",36,"R",0
183877,10,"R",64,"R",3,"R",4,"R",10,"R",11,"R",36,"R",0
183877,20,"R",17,"R",3,"R",4,"R",8,"R",2,"R",0,"R",0
183877,30,"R",4,"R",0,"R",0,"R",1,"R",0,"R",3,"R",0
183877,40,"R",43,"R",0,"R",0,"R",1,"R",9,"R",33,"R",0
183877,42,"R",43,"R",0,"R",0,"R",1,"R",9,"R",33,"R",0
183910, 0,"R",75,"R",39,"R",17,"R",15,"R",3,"R",0,"R",1
183910,10,"R",75,"R",39,"R",17,"R",15,"R",3,"R",0,"R",1
183910,20,"R",46,"R",39,"R",6,"R",1,"R",0,"R",0,"R",0
183910,30,"R",23,"R",0,"R",11,"R",12,"R",0,"R",0,"R",0
183910,40,"R",6,"R",0,"R",0,"R",2,"R",3,"R",0,"R",1
183910,42,"R",6,"R",0,"R",0,"R",2,"R",3,"R",0,"R",1
183938, 0,"R",132,"R",21,"R",24,"R",76,"R",0,"R",0,"R",11
183938,10,"R",121,"R",21,"R",24,"R",76,"R",0,"R",0,"R",0
183938,20,"R",107,"R",21,"R",23,"R",63,"R",0,"R",0,"R",0
183938,30,"R",14,"R",0,"R",1,"R",13,"R",0,"R",0,"R",0
183938,50,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
183974, 0,"R",79,"R",8,"R",26,"R",44,"R",1,"R",0,"R",0
183974,10,"R",79,"R",8,"R",26,"R",44,"R",1,"R",0,"R",0
183974,20,"R",12,"R",5,"R",7,"R",0,"R",0,"R",0,"R",0
183974,30,"R",13,"R",0,"R",1,"R",12,"R",0,"R",0,"R",0
183974,40,"R",54,"R",3,"R",18,"R",32,"R",1,"R",0,"R",0
183974,42,"R",12,"R",0,"R",9,"R",3,"R",0,"R",0,"R",0
183974,43,"R",42,"R",3,"R",9,"R",29,"R",1,"R",0,"R",0
184180, 0,"R",160,"R",47,"R",47,"R",59,"R",7,"R",0,"R",0
184180,10,"R",160,"R",47,"R",47,"R",59,"R",7,"R",0,"R",0
184180,20,"R",113,"R",47,"R",42,"R",24,"R",0,"R",0,"R",0
184180,30,"R",42,"R",0,"R",5,"R",30,"R",7,"R",0,"R",0
184180,40,"R",5,"R",0,"R",0,"R",5,"R",0,"R",0,"R",0
184180,42,"R",5,"R",0,"R",0,"R",5,"R",0,"R",0,"R",0
184205, 0,"R",44,"R",3,"R",16,"R",20,"R",0,"R",4,"R",1
184205,10,"R",43,"R",3,"R",16,"R",20,"R",0,"R",4,"R",0
184205,20,"R",34,"R",3,"R",16,"R",15,"R",0,"R",0,"R",0
184205,30,"R",5,"R",0,"R",0,"R",5,"R",0,"R",0,"R",0
184205,40,"R",4,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0
184205,42,"R",4,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0
184205,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
184348, 0,"R",146,"R",58,"R",48,"R",35,"R",5,"R",0,"R",0
184348,10,"R",146,"R",58,"R",48,"R",35,"R",5,"R",0,"R",0
184348,20,"R",102,"R",58,"R",44,"R",0,"R",0,"R",0,"R",0
184348,30,"R",25,"R",0,"R",2,"R",23,"R",0,"R",0,"R",0
184348,40,"R",19,"R",0,"R",2,"R",12,"R",5,"R",0,"R",0
184348,41,"R",14,"R",0,"R",1,"R",12,"R",1,"R",0,"R",0
184348,42,"R",5,"R",0,"R",1,"R",0,"R",4,"R",0,"R",0
184481, 0,"R",154,"R",33,"R",33,"R",39,"R",23,"R",26,"R",0
184481,10,"R",154,"R",33,"R",33,"R",39,"R",23,"R",26,"R",0
184481,20,"R",113,"R",33,"R",33,"R",29,"R",12,"R",6,"R",0
184481,30,"R",21,"R",0,"R",0,"R",10,"R",11,"R",0,"R",0
184481,40,"R",20,"R",0,"R",0,"R",0,"R",0,"R",20,"R",0
184481,42,"R",20,"R",0,"R",0,"R",0,"R",0,"R",20,"R",0
184603, 0,"R",166,"R",48,"R",36,"R",44,"R",4,"R",34,"R",0
184603,10,"R",166,"R",48,"R",36,"R",44,"R",4,"R",34,"R",0
184603,20,"R",82,"R",48,"R",33,"R",1,"R",0,"R",0,"R",0
184603,30,"R",39,"R",0,"R",3,"R",36,"R",0,"R",0,"R",0
184603,40,"R",45,"R",0,"R",0,"R",7,"R",4,"R",34,"R",0
184603,42,"R",45,"R",0,"R",0,"R",7,"R",4,"R",34,"R",0
184612, 0,"R",86,"R",13,"R",32,"R",26,"R",15,"R",0,"R",0
184612,10,"R",86,"R",13,"R",32,"R",26,"R",15,"R",0,"R",0
184612,40,"R",86,"R",13,"R",32,"R",26,"R",15,"R",0,"R",0
184612,42,"R",86,"R",13,"R",32,"R",26,"R",15,"R",0,"R",0
184694, 0,"R",148,"R",35,"R",49,"R",39,"R",1,"R",24,"R",0
184694,10,"R",148,"R",35,"R",49,"R",39,"R",1,"R",24,"R",0
184694,20,"R",71,"R",35,"R",35,"R",1,"R",0,"R",0,"R",0
184694,30,"R",46,"R",0,"R",14,"R",32,"R",0,"R",0,"R",0
184694,40,"R",31,"R",0,"R",0,"R",6,"R",1,"R",24,"R",0
184694,42,"R",31,"R",0,"R",0,"R",6,"R",1,"R",24,"R",0
184773, 0,"R",96,"R",34,"R",29,"R",33,"R",0,"R",0,"R",0
184773,10,"R",96,"R",34,"R",29,"R",33,"R",0,"R",0,"R",0
184773,20,"R",59,"R",33,"R",25,"R",1,"R",0,"R",0,"R",0
184773,30,"R",35,"R",1,"R",4,"R",30,"R",0,"R",0,"R",0
184773,40,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
184773,42,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
184782, 0,"R",564,"R",152,"R",162,"R",188,"R",50,"R",0,"R",12
184782,10,"R",557,"R",152,"R",162,"R",188,"R",50,"R",0,"R",5
184782,20,"R",264,"R",129,"R",118,"R",17,"R",0,"R",0,"R",0
184782,30,"R",155,"R",11,"R",21,"R",87,"R",36,"R",0,"R",0
184782,40,"R",138,"R",12,"R",23,"R",84,"R",14,"R",0,"R",5
184782,42,"R",138,"R",12,"R",23,"R",84,"R",14,"R",0,"R",5
184782,50,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
184791, 0,"R",72,"R",9,"R",18,"R",24,"R",19,"R",0,"R",2
184791,10,"R",70,"R",9,"R",18,"R",24,"R",19,"R",0,"R",0
184791,20,"R",53,"R",9,"R",18,"R",17,"R",9,"R",0,"R",0
184791,30,"R",17,"R",0,"R",0,"R",7,"R",10,"R",0,"R",0
184791,50,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
184959, 0,"R",27,"R",7,"R",8,"R",0,"R",12,"R",0,"R",0
184959,10,"R",27,"R",7,"R",8,"R",0,"R",12,"R",0,"R",0
184959,40,"R",27,"R",7,"R",8,"R",0,"R",12,"R",0,"R",0
184959,41,"R",27,"R",7,"R",8,"R",0,"R",12,"R",0,"R",0
184995, 0,"R",84,"R",19,"R",11,"R",7,"R",47,"R",0,"R",0
184995,10,"R",84,"R",19,"R",11,"R",7,"R",47,"R",0,"R",0
184995,20,"R",61,"R",19,"R",11,"R",7,"R",24,"R",0,"R",0
184995,30,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
185129, 0,"R",258,"R",100,"R",66,"R",92,"R",0,"R",0,"R",0
185129,10,"R",258,"R",100,"R",66,"R",92,"R",0,"R",0,"R",0
185129,20,"R",197,"R",99,"R",59,"R",39,"R",0,"R",0,"R",0
185129,30,"R",50,"R",1,"R",7,"R",42,"R",0,"R",0,"R",0
185129,40,"R",11,"R",0,"R",0,"R",11,"R",0,"R",0,"R",0
185129,41,"R",11,"R",0,"R",0,"R",11,"R",0,"R",0,"R",0
185262, 0,"R",351,"R",95,"R",79,"R",115,"R",0,"R",62,"R",0
185262,10,"R",351,"R",95,"R",79,"R",115,"R",0,"R",62,"R",0
185262,20,"R",234,"R",95,"R",75,"R",64,"R",0,"R",0,"R",0
185262,30,"R",53,"R",0,"R",4,"R",49,"R",0,"R",0,"R",0
185262,40,"R",64,"R",0,"R",0,"R",2,"R",0,"R",62,"R",0
185262,41,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
185262,42,"R",62,"R",0,"R",0,"R",0,"R",0,"R",62,"R",0
185509, 0,"R",117,"R",51,"R",37,"R",24,"R",5,"R",0,"R",0
185509,10,"R",117,"R",51,"R",37,"R",24,"R",5,"R",0,"R",0
185509,20,"R",102,"R",51,"R",36,"R",13,"R",2,"R",0,"R",0
185509,30,"R",15,"R",0,"R",1,"R",11,"R",3,"R",0,"R",0
185536, 0,"R",162,"R",36,"R",45,"R",42,"R",37,"R",0,"R",2
185536,10,"R",162,"R",36,"R",45,"R",42,"R",37,"R",0,"R",2
185536,20,"R",151,"R",36,"R",45,"R",42,"R",28,"R",0,"R",0
185536,30,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
185536,40,"R",5,"R",0,"R",0,"R",0,"R",3,"R",0,"R",2
185536,41,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
185536,43,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
185572, 0,"R",285,"R",44,"R",95,"R",53,"R",18,"R",75,"R",0
185572,10,"R",285,"R",44,"R",95,"R",53,"R",18,"R",75,"R",0
185572,20,"R",137,"R",44,"R",93,"R",0,"R",0,"R",0,"R",0
185572,30,"R",55,"R",0,"R",2,"R",53,"R",0,"R",0,"R",0
185572,40,"R",93,"R",0,"R",0,"R",0,"R",18,"R",75,"R",0
185572,41,"R",75,"R",0,"R",0,"R",0,"R",0,"R",75,"R",0
185572,42,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
185590, 0,"R",612,"R",172,"R",243,"R",138,"R",10,"R",0,"R",49
185590,10,"R",612,"R",172,"R",243,"R",138,"R",10,"R",0,"R",49
185590,20,"R",416,"R",168,"R",219,"R",29,"R",0,"R",0,"R",0
185590,30,"R",118,"R",4,"R",23,"R",91,"R",0,"R",0,"R",0
185590,40,"R",78,"R",0,"R",1,"R",18,"R",10,"R",0,"R",49
185590,41,"R",48,"R",0,"R",0,"R",1,"R",0,"R",0,"R",47
185590,42,"R",30,"R",0,"R",1,"R",17,"R",10,"R",0,"R",2
185721, 0,"R",13,"R",4,"R",2,"R",0,"R",7,"R",0,"R",0
185721,10,"R",13,"R",4,"R",2,"R",0,"R",7,"R",0,"R",0
185721,40,"R",13,"R",4,"R",2,"R",0,"R",7,"R",0,"R",0
185721,41,"R",13,"R",4,"R",2,"R",0,"R",7,"R",0,"R",0
185758, 0,"R",8,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0
185758,10,"R",8,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0
185758,20,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0,"R",0
185758,30,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0
185828, 0,"R",412,"R",125,"R",104,"R",40,"R",0,"R",110,"R",33
185828,10,"R",406,"R",125,"R",104,"R",40,"R",0,"R",110,"R",27
185828,20,"R",222,"R",125,"R",97,"R",0,"R",0,"R",0,"R",0
185828,30,"R",47,"R",0,"R",7,"R",40,"R",0,"R",0,"R",0
185828,40,"R",137,"R",0,"R",0,"R",0,"R",0,"R",110,"R",27
185828,41,"R",32,"R",0,"R",0,"R",0,"R",0,"R",32,"R",0
185828,42,"R",105,"R",0,"R",0,"R",0,"R",0,"R",78,"R",27
185828,50,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
185873, 0,"R",97,"R",18,"R",18,"R",21,"R",8,"R",0,"R",32
185873,10,"R",67,"R",18,"R",18,"R",21,"R",8,"R",0,"R",2
185873,20,"R",65,"R",18,"R",18,"R",21,"R",8,"R",0,"R",0
185873,30,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
185873,50,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30
186034, 0,"R",101,"R",9,"R",20,"R",41,"R",28,"R",0,"R",3
186034,10,"R",101,"R",9,"R",20,"R",41,"R",28,"R",0,"R",3
186034,20,"R",53,"R",9,"R",20,"R",24,"R",0,"R",0,"R",0
186034,30,"R",43,"R",0,"R",0,"R",17,"R",26,"R",0,"R",0
186034,40,"R",5,"R",0,"R",0,"R",0,"R",2,"R",0,"R",3
186034,42,"R",5,"R",0,"R",0,"R",0,"R",2,"R",0,"R",3
186122, 0,"R",40,"R",22,"R",13,"R",5,"R",0,"R",0,"R",0
186122,10,"R",40,"R",22,"R",13,"R",5,"R",0,"R",0,"R",0
186122,20,"R",35,"R",22,"R",13,"R",0,"R",0,"R",0,"R",0
186122,30,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0
186122,40,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
186122,41,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
186131, 0,"R",904,"R",474,"R",92,"R",175,"R",16,"R",147,"R",0
186131,10,"R",904,"R",474,"R",92,"R",175,"R",16,"R",147,"R",0
186131,20,"R",567,"R",474,"R",92,"R",0,"R",0,"R",1,"R",0
186131,30,"R",175,"R",0,"R",0,"R",175,"R",0,"R",0,"R",0
186131,40,"R",162,"R",0,"R",0,"R",0,"R",16,"R",146,"R",0
186131,41,"R",67,"R",0,"R",0,"R",0,"R",3,"R",64,"R",0
186131,42,"R",95,"R",0,"R",0,"R",0,"R",13,"R",82,"R",0
186186, 0,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
186186,10,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
186186,40,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
186186,42,"R",15,"R",0,"R",0,"R",0,"R",15,"R",0,"R",0
186201, 0,"R",217,"R",66,"R",83,"R",66,"R",2,"R",0,"R",0
186201,10,"R",217,"R",66,"R",83,"R",66,"R",2,"R",0,"R",0
186201,20,"R",166,"R",66,"R",81,"R",18,"R",1,"R",0,"R",0
186201,30,"R",42,"R",0,"R",2,"R",39,"R",1,"R",0,"R",0
186201,40,"R",9,"R",0,"R",0,"R",9,"R",0,"R",0,"R",0
186201,43,"R",9,"R",0,"R",0,"R",9,"R",0,"R",0,"R",0
186283, 0,"R",244,"R",96,"R",97,"R",50,"R",1,"R",0,"R",0
186283,10,"R",244,"R",96,"R",97,"R",50,"R",1,"R",0,"R",0
186283,20,"R",190,"R",93,"R",97,"R",0,"R",0,"R",0,"R",0
186283,30,"R",46,"R",1,"R",0,"R",45,"R",0,"R",0,"R",0
186283,40,"R",8,"R",2,"R",0,"R",5,"R",1,"R",0,"R",0
186283,41,"R",2,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0
186283,42,"R",5,"R",2,"R",0,"R",3,"R",0,"R",0,"R",0
186283,43,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
186371, 0,"R",297,"R",102,"R",69,"R",95,"R",31,"R",0,"R",0
186371,10,"R",297,"R",102,"R",69,"R",95,"R",31,"R",0,"R",0
186371,20,"R",149,"R",90,"R",59,"R",0,"R",0,"R",0,"R",0
186371,30,"R",87,"R",0,"R",2,"R",85,"R",0,"R",0,"R",0
186371,40,"R",61,"R",12,"R",8,"R",10,"R",31,"R",0,"R",0
186371,41,"R",61,"R",12,"R",8,"R",10,"R",31,"R",0,"R",0
186380, 0,"R",3102,"R",1073,"R",765,"R",882,"R",344,"R",30,"R",8
186380,10,"R",3098,"R",1073,"R",765,"R",882,"R",344,"R",30,"R",4
186380,20,"R",1389,"R",943,"R",446,"R",0,"R",0,"R",0,"R",0
186380,30,"R",376,"R",11,"R",81,"R",284,"R",0,"R",0,"R",0
186380,40,"R",1333,"R",119,"R",238,"R",598,"R",344,"R",30,"R",4
186380,41,"R",1333,"R",119,"R",238,"R",598,"R",344,"R",30,"R",4
186380,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
186399, 0,"R",547,"R",191,"R",125,"R",158,"R",59,"R",14,"R",0
186399,10,"R",547,"R",191,"R",125,"R",158,"R",59,"R",14,"R",0
186399,20,"R",275,"R",173,"R",102,"R",0,"R",0,"R",0,"R",0
186399,30,"R",120,"R",1,"R",12,"R",107,"R",0,"R",0,"R",0
186399,40,"R",152,"R",17,"R",11,"R",51,"R",59,"R",14,"R",0
186399,41,"R",152,"R",17,"R",11,"R",51,"R",59,"R",14,"R",0
186432, 0,"R",113,"R",33,"R",38,"R",26,"R",0,"R",12,"R",4
186432,10,"R",113,"R",33,"R",38,"R",26,"R",0,"R",12,"R",4
186432,20,"R",77,"R",33,"R",36,"R",6,"R",0,"R",2,"R",0
186432,30,"R",22,"R",0,"R",2,"R",20,"R",0,"R",0,"R",0
186432,40,"R",14,"R",0,"R",0,"R",0,"R",0,"R",10,"R",4
186432,42,"R",14,"R",0,"R",0,"R",0,"R",0,"R",10,"R",4
186469, 0,"R",17,"R",0,"R",7,"R",9,"R",1,"R",0,"R",0
186469,10,"R",17,"R",0,"R",7,"R",9,"R",1,"R",0,"R",0
186469,20,"R",14,"R",0,"R",7,"R",7,"R",0,"R",0,"R",0
186469,30,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
186469,40,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
186469,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
186584, 0,"R",454,"R",119,"R",169,"R",97,"R",31,"R",1,"R",37
